slug,name,type,homepage_url,discovered_apply_url,confidence,notes
access-silicon-valley-boulder-denver,Access Silicon Valley Boulder/Denver,other,https://www.meetup.com/Access-Silicon-Valley-Boulder-Denver,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2Faccess-silicon-valley-boulder-denver%2F,high,Meetup group signup; startup networking events with Silicon Valley investors
adweek-social-media-week,AdWeek Social Media Week,other,https://event.adweek.com/social-media-week-2023,https://event.adweek.com/smw_2026/begin,high,Register link found pointing to 2026 edition; redirected to current year event
agi-house,AGI House,other,https://agihouse.ai,https://forms.gle/TF6Arjmv7CMM4KUQA,high,Google Form join link prominently displayed on homepage
ai-tinkerers,AI Tinkerers,other,https://tinkerer.ai/p/welcome,https://aitinkerers.org/all_cities,medium,All cities listing for local chapter events; no single apply form; community-based
andrews-tech-mixer,Andrew's Tech Mixer,other,https://www.andrew.today/p/events,https://linktr.ee/andrewsmixers,high,Linktree with all events; individual events RSVP via lu.ma links
asia-tech-x-singapore,Asia Tech x Singapore,other,https://asiatechxsg.com,https://asiatechxsg.com/atxenterprise/,high,Attend page at /atxenterprise; major Singapore tech conference
assembly,Assembly,other,https://www.assemblycs.com,https://www.assemblycs.com/contact,medium,Coworking space; contact/tour page; no event application form
association-of-chinese-canadian-entrepreneurs,Association of Chinese Canadian Entrepreneurs,other,https://www.acce.ca/new,https://www.acce.ca/new/category/events/,medium,Events page found; membership organization; no online apply form visible
asugsv-summit,ASU+GSV Summit,other,https://www.asugsvsummit.com,https://cvent.me/lKxbvN,high,Cvent registration link for 2027; GSV Cup startup competition also available at /gsv-cup
banff-venture-forum,Banff Venture Forum,other,https://banffventureforum.com,https://banffventureforum.com/registration/apply-to-present/,high,Dedicated startup showcase application at /registration/apply-to-present; also general registration at /registration
big-data-boston,Big Data Boston,other,https://www.meetup.com/BigDataBoston,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2Fbigdataboston%2F,high,Meetup group signup to join and attend events
biotechto,BiotechTO,other,https://biotechto.com,,not_found,Page returned 404 not found; site may be down or moved
bits-in-bio,Bits in Bio,other,https://www.bitsinbio.org,https://join.slack.com/t/bitsinbio/shared_invite/zt-3x4ryxqjr-a77cBC~RA6LFOTmxYJvZ~g,high,Slack community join link prominently shown; also lu.ma events at lu.ma/bitsinbio
blockchain-futurist-conference,Blockchain Futurist Conference,other,https://www.futuristconference.com,https://futuristconference.com/toronto/ticket,high,Ticket pages for Toronto and Florida events; speaker application also at /speaker-form
bootsector,BootSector,other,https://joinbootsector.com,https://joinbootsector.com/join-the-startup-community/,high,Dedicated join page at /join-the-startup-community; community organizer support platform
bootstrappers-breakfast-for-san-francisco-startups,Bootstrappers Breakfast for San Francisco Startups,other,https://www.meetup.com/Bootstrappers-Breakfast-San-Francisco,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2Fbootstrappers-breakfast-san-francisco%2F,high,Meetup signup to join and RSVP to breakfast events
boston-ai-network-com,Boston AI Network,other,https://www.meetup.com/Boston-AI-Network-Artificial-Intelligence-Group,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2Fbigdataboston%2F,medium,Scraped as Big Data Boston (same group area); Meetup signup is the apply mechanism
boston-fintech,Boston FinTech,other,https://www.meetup.com/Boston-FinTech,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2Fboston-fintech%2F,high,Meetup group signup; also check bostonfintechweek.org for annual event
boston-hardware-meetup,Boston Hardware Meetup,other,https://www.meetup.com/boston-hardware,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2Fboston-hardware%2F,high,Meetup group signup; hardware-focused meetup with strong attendance history
boston-new-technology,Boston New Technology,other,https://www.meetup.com/Boston_New_Technology,,not_found,Site timed out repeatedly; Meetup group URL with underscore caused scrape failures
boston-startup-idea-to-ipo,Boston Startup: Idea to IPO,other,https://www.meetup.com/Boston-Idea-to-IPO,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2Fboston-idea-to-ipo%2F,high,Meetup group signup; individual events register via Eventbrite links
boston-techjam,Boston TechJam,other,https://www.masstlc.org/bostontechjam,,not_found,Scrape timed out; MassTLC annual conference; check masstlc.org for current registration
bostonhacks,BostonHacks,other,https://bostonhacks.io,,not_found,Site content appeared hijacked/redirected to unrelated gambling content; original hackathon site may be defunct
boulder-open-coffee,Boulder Open Coffee,other,https://www.meetup.com/boulder-open-coffee,,not_found,Scrape timed out repeatedly; Meetup group for casual startup networking
boulder-startup-week,Boulder Startup Week,other,https://boulderstartupweek.com,https://revelco.org/bsw/,high,Registration at revelco.org/bsw; also sponsor and volunteer options; annual event
buffalo-startup-week,Buffalo Startup Week,other,https://www.startupweekbuffalo.com,https://luma.com/a35ob3fy,high,Multiple event registrations via lu.ma; Founder Day and Ecosystem/Capital tracks
burlington-chamber-of-commerce,Burlington Chamber of Commerce,other,https://www.burlingtonchamber.com,,not_found,Site timed out repeatedly; chamber membership organization
business-of-software-conference,Business of Software Conference,other,https://businessofsoftware.org,https://businessofsoftware.org/updates/,medium,Newsletter signup and workshop registration links found; annual conference; check site for main event registration
calgary-hackathon,Calgary Hackathon,other,https://www.yychacks.ca,https://www.showpass.com/yyc-hacks-chinook-blast-2024,high,Showpass ticket link for YYC Hacks; annual hackathon in Calgary
canadian-blockchain-consortium,Canadian Blockchain Consortium,other,https://www.canadablockchain.ca,,not_found,Site timed out repeatedly; could not load
canadian-innovation-exchange,Canadian Innovation Exchange,other,https://cixsummit.com,https://cixsummit.com/tickets/,high,Tickets/registration page at /tickets; also CIX Startup Awards application for startups
canadian-undergraduate-technology-conference,Canadian Undergraduate Technology Conference,other,https://www.cutc.ca/#,,not_found,Site timed out repeatedly; annual student tech conference
canadian-women-real-estate,Canadian Women Real Estate,other,https://crewa.ca,,not_found,Site blocked all scraping engines; all engines failed
canadian-womens-chamber-of-commerce,Canadian Women's Chamber of Commerce,other,https://canwcc.ca,,not_found,Site timed out repeatedly; membership organization
centre-for-social-innovation,Centre for Social Innovation,other,https://socialinnovation.org,https://socialinnovation.org/join-us/membership/,high,Membership plans page at /join-us/membership; community and coworking memberships
chicago-startup-community,Chicago Startup Community,other,https://www.meetup.com/chicago-startup-community,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2Fchicago-startup-community%2F,high,Meetup group signup; also Discord at discord.gg/K8ecPrZ4e9
city-of-toronto-business,City of Toronto Business,other,https://www.toronto.ca/business-economy/new-businesses-startups,,not_found,Government resource page; no single apply URL; links to various city programs for new businesses
co-labs,Co.Labs,other,https://www.co-labs.ca,,not_found,Site timed out repeatedly; Saskatoon tech community hub
colorado-startups,Colorado Startups,other,https://coloradostartups.org,https://docs.google.com/forms/d/e/1FAIpQLSfM6EPCuXJ8IukLjApcecvggB7UoaXVGwLpqgNF5aPacRYNvQ/viewform,medium,Slack group join form; community network with no formal application process
colorado-startups-event-connect,Colorado Startups Event Connect,other,https://coloradostartups.org/event-connect,,not_found,Event listing page; no separate application process found
communitech-customer-success,Communitech Customer Success,other,https://www.meetup.com/Customer-Success-Leaders-P2P,,not_found,Meetup group; join via Meetup platform only — no application process with questions
communitech-hrnet,Communitech HRnet,other,https://www.meetup.com/hrnet-p2p,,not_found,Meetup group; join via Meetup platform only — no application process with questions
communitech-job-seekers,Communitech Job Seekers,other,https://www.meetup.com/job-seekers-connex-p2p,,not_found,Meetup group; join via Meetup platform only — no application process with questions
communitech-marketing-p2p,Communitech Marketing P2P,other,https://www.meetup.com/strategic-marketing-peer2peer,,not_found,Meetup group; join via Meetup platform only — no application process with questions
communitech-product-management-p2p,Communitech Product Management P2P,other,https://www.meetup.com/product-management-p2p-2,,not_found,Meetup group; join via Meetup platform only — no application process with questions
communitech-sales-leaders,Communitech Sales Leaders,other,https://www.meetup.com/sales-leaders-p2p,,not_found,Meetup group; join via Meetup platform only — no application process with questions
communitech-uxwaterloo,Communitech uxWaterloo,other,https://www.meetup.com/uxwaterloo-p2p,,not_found,Meetup group; join via Meetup platform only — no application process with questions
comotion,CoMotion,other,https://www.comotiongroup.ca,,not_found,Site blocked by Cloudflare; no apply URL discoverable
crew-collective-cafe,Crew Collective & Café,other,https://www.crewcollectivecafe.com,,not_found,Coworking cafe; no application process — walk-in or booking model
dc-startup-week,DC Startup Week,other,https://www.dcstartupweek.org,,not_found,Conference/community; newsletter signup only; no structured application process found
dc-tech-venture-coalition,DC Tech & Venture Coalition,other,https://www.dctav.co,https://dctav.wufoo.com/forms/dctav-join-us/,high,Wufoo membership application form found on homepage
deerhacks-utm,DeerHacks UTM,other,https://deerhacks.mcss.club,,not_found,Site returned 404 (Netlify); domain appears broken
deltahacks,DeltaHacks,other,https://deltahacks.com,,low,Hackathon; applications released mid-October per FAQ; no active apply link found at scrape time
denver-ai-developers-group,Denver AI Developers Group,other,https://www.meetup.com/aittg-denver,,not_found,Meetup group; join via Meetup platform only — no application process with questions
denver-startup-week,Denver Startup Week,other,https://www.denverstartupweek.org,,not_found,Site timed out; known conference/community event — no application process
designx-community,DesignX Community,other,https://designx.community,https://designx.community/join,high,Explicit application process: apply once to join community — form with questions
disrupt-hr-toronto,Disrupt HR Toronto,other,https://disrupthr.co/city/vaughan,,not_found,Event tickets only; no application process for speakers or participants found
dx3-canada,DX3 Canada,other,https://www.dx3canada.com,https://dx3canada.com/register,high,Conference registration page found directly on homepage
elevate,Elevate,other,https://elevate.ca,https://elevate.ca/ecommerce-north-accelerator/,medium,Apply Now CTA for eCommerce North Accelerator; festival itself has separate registration
ellehacks,ElleHacks,other,https://ellehacks.com,https://ellehacksdash.com/#/login,medium,Hacker login/dashboard portal; MLH-affiliated hackathon with active application process
entrepreneurship-society,Entrepreneurship Society University of Waterloo,other,https://entsoc.ca,,not_found,Domain appears redirected to unrelated medical content; no apply URL found
ff-venture-capital,ff Venture Capital,other,https://ffvc.com,,not_found,VC firm website; no public application process — pitch via network
fifty-years,Fifty Years,other,https://fiftyyears.com,https://50y.typeform.com/interest-c9,medium,Typeform interest form for 5050 program (founder-in-residence); applications open June 2026
flash-pitch,Flash Pitch,other,https://www.flashpitch.nyc,,not_found,Domain DNS resolution failed; site appears down
flat6labs-uae,FLAT6LABS UAE,other,https://www.flat6labs.com/Location/uae,https://flat6labs.com/program/the-catalyst-accelerator-program/,medium,Active accelerator programs listed on UAE page; Catalyst Accelerator is current active program
founder-fridays,Founder Fridays,other,https://rsvp.withgoogle.com/events/founder-fridays/what-is-founder-fridays,,not_found,Google RSVP page; JS-rendered; informational page — invite/RSVP model not open application
founder-led-biotech-summit,Founder-led Biotech Summit,other,https://founderledbio.com,https://founderledbio.com/tour/,high,Register CTA found; tour registration page for in-person events
founders-village,Founders Village,other,https://www.foundersvillage.co,,not_found,Site returned no content; may be down or JS-only
foundersbeta,FoundersBeta,other,https://www.foundersbeta.com,https://foundersbeta.com/membership/,high,Become a Member CTA links to membership page — community with application process
fuck-up-toronto,Fuck Up Toronto,other,https://www.fuckupnightsto.ca,https://docs.google.com/forms/d/e/1FAIpQLScK51l0f4BJA7X_ba4vSd-887aHJv5OQXwJHxLqYvdva7xUhw/viewform,high,Google Form to apply as a speaker found prominently on homepage
get-cities,GET Cities,other,https://www.getcities.org,,not_found,Site returned no content; may be JS-rendered or down
google-developer-groups-boulder,Google Developer Groups Boulder,other,https://www.meetup.com/Google-Developer-Group-Boulder,,not_found,Meetup group; join via Meetup platform only — no application process with questions
greater-kw-chamber-of-commerce,Greater KW Chamber of Commerce,other,https://greaterkwchamber.com,https://greaterkwchamber.com/membership/join,high,Become A Member link found; membership join page
gryphhacks,GryphHacks,other,https://gryphhacks.com/home,,low,Hackathon; site JS-rendered and did not return content; likely has MLH application portal
guelph-chamber-of-commerce,Guelph Chamber of Commerce,other,https://www.guelphchamber.com,https://www.guelphchamber.com/membership/become-a-member,high,Join Now CTA links to become-a-member page
hack-nyu,Hack NYU,other,https://hacknyu.org,,low,Hackathon; site JS-rendered; likely has an application portal but not discoverable via scrape
hack-the-north,Hack the North,other,https://hackthenorth.com,,low,Hackathon; site JS-rendered; known to use portal.hackthenorth.com for applications
hack-western,Hack Western,other,https://www.hackwestern.com,,low,Hackathon (Nov 2025 edition completed); site shows submissions page; next cycle not yet open
hackathon-101,Hackathon 101,other,https://calendar.ucdenver.edu/event/hackathon_101_8956,,not_found,University calendar event listing only; no separate application
hacktx,HackTX,other,https://hacktx.com,https://rodeo.freetailhackers.com/,high,Apply Now button links to Rodeo hacker portal
hamilton-chamber-of-commerce,Hamilton Chamber of Commerce,other,https://www.hamiltonchamber.ca/events-home,https://www.hamiltonchamber.ca/join-now/,high,Join Now CTA found on events page; membership application
herdata,HER+Data,other,https://www.meetup.com/her-data,,not_found,Meetup group; join via Meetup platform only — no application process with questions
hive-vancouver-society,HiVE Vancouver Society,other,https://www.hivevancouver.com,https://www.hivevancouver.com/memberships,high,Join Now / Get Started CTAs link to memberships page; coworking community application
impact-hub-ottawa,Impact Hub Ottawa,other,https://ottawa.impacthub.net,https://ottawa.impacthub.net/become-a-member/,high,Membership application page found; multiple tiers with structured process
innovate-finance-global-summit,Innovate Finance Global Summit,other,https://www.innovatefinance.com/ifgs2023,https://www.innovatefinance.com/ifgs2023/secureyourticket/,medium,Secure Your Ticket page found; conference registration for IFGS 2023
innovator-network-of-canada,Innovator Network of Canada,other,https://www.linkedin.com/showcase/innovator-network-of-canada,,not_found,LinkedIn showcase page only; no application process — follow/join on LinkedIn
inspired-capital,Inspired Capital,other,https://inspiredcapital.com,,not_found,VC firm; no public pitch application found; newsletter signup only
inventures,Inventures,other,https://inventurescanada.com,,not_found,Conference; registration page not accessible via scrape; check inventurescanada.com/register
ivey-venture-capital-club,Ivey Venture Capital Club,other,https://www.linkedin.com/company/ivey-venture-capital-club/?originalSubdomain=ca,,not_found,LinkedIn company page only; no application process discoverable
jelly-social,Jelly Social,other,https://jellysocial.ca,,not_found,Site loaded but no apply/join CTA found; appears to be community events org
lahacks,LAHacks,other,https://lahacks.com,https://apply.lahacks.com,high,Direct apply subdomain found in page source
angel-summit,Launch Angel Summit,other,https://www.launchangelsummit.com,,not_found,Domain DNS resolution failed; site appears down
ldv-capital,LDV Capital,other,https://www.linkedin.com/company/ldv-capital,,not_found,LinkedIn company page only; no application process discoverable
legacy-conference,Legacy Conference,other,https://www.legacycan.ca,,not_found,Site expired (Squarespace account expired)
mesh-conference,mesh conference,other,https://meshconference.com,,not_found,Conference; newsletter signup only; no structured application or registration CTA found
miami-hack-week,Miami Hack Week,other,https://www.miamihackweek.com,,low,Site JS-rendered (loading animation only); hackathon — likely has application portal
miami-nft-week,Miami NFT Week,other,https://miaminftweek.com,https://miaminftweek.ticketspice.com/2023,medium,Ticketspice ticket purchase page; event registration via ticket tiers
miami-tech-life,Miami Tech Life,other,https://www.miamitech.life,https://www.miamitech.life/get-involved,medium,Get Involved link found on homepage; community engagement page
miami-tech-summit,Miami Tech Summit,other,https://techsummitmiami.com,,not_found,Site loaded but no register/apply CTA found in scraped content
mindshare-workplace-mississauga,Mindshare Workplace Mississauga,other,https://mindshareworkspace.com,,not_found,Coworking space; no application form — contact/booking model
mississauga-board-of-trade,Mississauga Board of Trade,other,https://mbot.com,https://mbot.com/membership/membership-benefits/,medium,Membership benefits and join pages found; chamber membership application
mit-hacking-medicine,MIT Hacking Medicine,other,https://www.hackingmedicine.mit.edu,https://www.hackingmedicine.mit.edu/events/grandhack-2026,high,GrandHack 2026 event page found; hackathon with application/registration process
montreal-newtech,Montreal NewTech,other,https://www.montrealnewtech.com,,not_found,Domain redirects to elantech.co (unrelated); original site appears defunct
motiv-digital,Motiv Digital,other,https://motiv.digital,,not_found,Innovation consultancy website; no public application process
move-mobility-reimagined,MOVE Mobility ReImagined,other,https://movemnt.net/events,,not_found,Event news/blog page; no direct registration CTA found
new-tech-colorado,New Tech Colorado,other,https://www.meetup.com/bdnewtech,,not_found,Meetup group; join via Meetup platform only — no application process with questions
new-york-fintech-week,New York Fintech Week,other,https://empirestartups.com/events/new-york-fintech-week,,not_found,Conference event listing; no registration CTA found (past event)
nwplus,nwPlus,other,https://nwplus.io,https://nwplus.io/#hackathons,low,Hackathon organizer; hackathons section found but individual event apply links not rendered
ny-tech-meetup,NY Tech Meetup,other,https://www.meetup.com/ny-tech,,not_found,Meetup group; join via Meetup platform only — no application process with questions
nyedtech,NYEdTech,other,https://www.meetup.com/NYEdTech,,not_found,Meetup group; join via Meetup platform only — no application process with questions
office-logic,Office Logic,other,https://office-logic.co,,not_found,Coworking space; bookings model via lovable.app tool; no application process
onramp-coworking-university-of-toronto,ONRamp Coworking University of Toronto,other,https://entrepreneurs.utoronto.ca/about/our-space,https://ute.acceleratorapp.co/application/new?program=onramp%20membership,high,AcceleratorApp application form found directly in page links
ottawa-board-of-trade,Ottawa Board of Trade,other,https://www.ottawabot.ca/upcoming-events,https://www.ottawabot.ca/membership/why-be-a-member/,medium,Membership section found with member benefits page; chamber application
payment-summit-canada,Payment Summit Canada,other,https://www.thesummit.ca,https://www.thesummit.ca/page/5013974/register,high,Register page found via curl redirect; 2026 Payments Canada SUMMIT registration
people-analytics-summit,People Analytics Summit,other,https://www.peopleanalyticscanada.com,https://strategyinstitute-21235114.hs-sites.com/pa-2026-register-your-interest-for-2026,high,HubSpot registration interest form found on homepage
pitch-night-mia,Pitch Night MIA,other,https://www.meetup.com/pitch-night-mia,,not_found,Meetup group; join via Meetup platform only — no application process with questions
productbc,ProductBC,other,https://productbc.ca,https://productbc.ca/joinnow/,high,Join Now CTA links to membership application page
qhacks,QHacks,other,https://qhacks.io,,not_found,Next.js SPA with Cloudflare challenge; no apply link extractable via static scrape; site describes Feb 2026 hackathon — application likely via MLH or similar platform when open
queens-startup-summit,Queen's Startup Summit,other,https://qssummit.com,https://qssummit.com,high,Homepage CTA is 'Register Now' linking to site root (TBA date); delegate registration page at same domain
refresh-miami,Refresh Miami,other,https://refreshmiami.com,https://refreshmiami.com/pricing,medium,Media/community site; 'Sign Up' links to /pricing (membership); no direct program application
revolution-2,Revolution,other,https://twitter.com/revolution,,not_found,Twitter/X profile only — VC firm social account; no application surface on this URL
rotaract-mississauga,Rotaract Mississauga,other,https://www.rotaractmiss.com,,not_found,Wix site; heavily JS-rendered; no apply/join link extractable; Rotaract membership typically through local club contact
saas-connect,SaaS Connect,other,https://www.cloudsoftwareassociation.com/saas-connect,https://www.eventbrite.ca/e/477618779627,high,Eventbrite registration link found directly on page ('Register now' button)
saas-north,SaaS North,other,https://saasnorth.com,https://saasnorth.com/get-your-saas-pass-2026/,high,Primary CTA 'GET YOUR SAAS PASS' links to /get-your-saas-pass-2026/; also Apply to Exhibit and Apply to Speak
saas-open,SaaS Open,other,https://saasopen.com,,not_found,Scrape timed out; site may be down or heavily protected
saastock,SaaStock,other,https://www.saastock.com,https://saastock.typeform.com/to/yb3fdaB1,high,Founder membership apply button links to Typeform; also /founder-membership/ page
saastr,SaaStr,other,https://www.saastrannual2024.com,https://www.saastrannual.com/buy-tickets-2025,medium,2024 event site; buy tickets CTA redirects to saastrannual.com/buy-tickets-2025 for current year
saastr-apac,SaaStr APAC,other,https://saastrapac.com,https://saastrapac.com/rsvp,high,Primary CTA 'GRAB TICKETS!' / 'RSVP TO ATTEND' links to /rsvp; Attendee Portal also available
schulich-startups,Schulich Startups,other,https://schulich.yorku.ca/schulich-startups,,low,York University page; JS-heavy; no direct apply link found in static HTML; programs listed but no application URL visible
schulich-ventures-club,Schulich Ventures Club,other,https://oneschulich.yorku.ca/svc/home,https://svc-membership-2021-2023.cheddarup.com,medium,JOIN link found pointing to cheddarup.com membership payment page (may be outdated)
science-entrepreneur-club,Science Entrepreneur Club,other,https://www.science-entrepreneur.com/innovators-club,,low,Heavily JS-rendered page; no extractable apply/join links found in static HTML
seneca-college-hackathon,Seneca College Hackathon,other,https://www.senecahackathon.com,https://www.senecahackathon.com/register,high,Multiple 'REGISTER NOW' CTAs linking directly to /register
sf-hacks,SF Hacks,other,https://sfhacks.io,https://app.sfhacks.io/,high,Apply and Register buttons both link to app.sfhacks.io; MLH 2026 badge present
socialhrcamp,SocialHRCamp,other,https://socialhrcamp.com,,low,Webflow site; ticket/register links appear as image icons only; no extractable href for ticket purchase
south-florida-aspiring-entrepreneurs,South Florida Aspiring Entrepreneurs,other,https://www.meetup.com/South-Florida-Aspiring-Entrepreneurs,https://www.meetup.com/south-florida-aspiring-entrepreneurs/events/,medium,Meetup group; RSVP via individual event pages; events listing at /events/
startup-boston,Startup Boston,other,https://www.startupbos.org,https://www.startupbos.org/membership,medium,Mailing list at /join-mailing-list and membership at /membership; also /join-team for volunteers
startup-boston-week,Startup Boston Week,other,https://www.startupbos.org/startup-week,https://www.startupbos.org/sbw2026,medium,Startup Boston Week 2026 page at /sbw2026; apply to host/speak available from there
startup-canada,Startup Canada,other,https://www.startupcan.ca,https://www.startupcan.ca/join-our-list/,medium,Join Our List link at /join-our-list/; MemberPress plugin active suggesting membership portal
startup-colorado,Startup Colorado,other,https://startupcolorado.org,https://startupcolorado.org/join-the-community/,high,COMMUNITY section links to /join-the-community/ as the Start Here page
startup-denver,Startup Denver,other,https://www.meetup.com/startupdenver,https://www.meetup.com/startupdenver/events/,medium,Meetup group; scrape timed out but standard Meetup pattern; RSVP via event pages
startup-grind-nyc,Startup Grind NYC,other,https://www.meetup.com/Startup-Grind-NYC,https://www.startupgrind.com/new-york-city/,high,Events RSVP via startupgrind.com; specific event RSVP link found on page
startup-grind-toronto,Startup Grind Toronto,other,https://www.meetup.com/startup-grind-toronto,https://www.startupgrind.com/events/,medium,Events listed with RSVP links pointing to startupgrind.com/events/
startup-laurier,Startup Laurier,other,https://www.startuplaurier.ca,,not_found,DNS resolution failed; domain appears to have expired or does not exist
startup-tnt,Startup TNT,other,https://www.startuptnt.com,https://startuptnt.com/events,medium,Events calendar at /events; no direct application form; community attends via event RSVPs
startupbarn,Startupbarn,other,https://startupbarn.ca,https://tally.so/r/nPaQ8V,high,Site redirects to buildersclub.ca; Apply button links to Tally form tally.so/r/nPaQ8V
startupfest,Startupfest,other,https://startupfestival.com,https://startupfestival.com/register,high,Multiple 'Register' links pointing to /register; Angular app with newsletter signup also present
strikeup-conference,StrikeUP Conference,other,https://strikeup.ca,,low,WordPress site; scrape returned content but no register/apply href links found; likely off-season
sxsw,SXSW,other,https://www.sxsw.com,https://sxsw.com/apply,high,'Apply to Participate' CTA links directly to sxsw.com/apply; also Apply to Exhibit and Apply to Market
targeting-quality-conference,Targeting Quality Conference,other,https://kwsqa.org,https://kwsqa.org/tq2026/speaker-information/,medium,KWSQA site; Speaker Information page found for TQ2026; ticket purchase links not found in static scrape
tech-exit,Tech Exit,other,https://techexit.io,https://techexit.io/toronto/pricing/,medium,Pricing pages per city (Toronto/Calgary/Vancouver); no direct register button found but pricing is the entry point
tech-tuesdays-miami,Tech Tuesdays Miami,other,https://www.plainsight.app/techtuesdaysmiami,,low,Plainsight event platform; scrape returned JS bundle only; no extractable RSVP link
techcrunch-disrupt,TechCrunch Disrupt,other,https://techcrunch.com/events/tc-disrupt-2023,https://techcrunch.com/events/techcrunch-disrupt/tickets/,high,Register Now link for TechCrunch Disrupt found; Startup Battlefield also linked at /startup-battlefield/
techto,TechTO,other,https://www.meetup.com/techto,https://www.meetup.com/techto/events/,medium,Meetup group; join via Meetup sign-up; events at /events/
techvancouver,TechVancouver,other,https://www.meetup.com/techvancouverorg,https://www.meetup.com/techvancouverorg/events/,medium,Meetup group; upcoming events found; RSVP via Meetup sign-up
tedxwaterloo,TEDxWaterloo,other,https://www.linkedin.com/company/tedxwaterloo,,not_found,LinkedIn company page only; no application surface; TEDx speaker/attendee applications would be at a separate site
the-atlantic-technology-summit,The Atlantic Technology Summit,other,https://www.atlantictechsummit.com,https://www.atlantictechsummit.com/#/tickets?lang=en,high,Zoho Backstage event; Tickets tab found in navigation at /#/tickets
the-commons,The Commons,other,https://thecommons.co,,not_found,Site redirected management to City of Denver; co-working available walk-in; no formal application process; space booking via artsandvenuesdenver.com
the-firehood,The Firehood,other,https://firehood.net,https://firehood.net/pages/how-we-work-together,high,'Join the Firehood' links to /pages/how-we-work-together; membership product also at /products/firehood-ventures-membership
the-hip-haus-networking,The Hip Haus Networking,other,https://thehiphaus.com,https://www.thehiphaus.com/circles,high,'Apply Now!' button links to /circles; also Eventbrite for specific events
the-lab-miami,The Lab Miami,other,https://www.thelabmiami.com,https://www.thelabmiami.com/membership,high,Membership links prominently featured (/membership); also /contact for inquiries
the-studio-boulder,The Studio Boulder,other,https://www.thestudioboulder.com,,low,Next.js SPA; no extractable membership/apply links found in static HTML
toronto-cto-meetup,Toronto CTO Meetup,other,https://www.meetup.com/Toronto-CTO-Group,https://www.meetup.com/Toronto-CTO-Group/events/,medium,Meetup group for CTOs; RSVP via Meetup event pages
toronto-event-hub,Toronto Event Hub,other,https://www.torontoeventhub.com,,low,Site loaded but no apply/register/submit links found; appears to be an events listing site
toronto-product-management-association,Toronto Product Management Association,other,https://www.tpma.ca,https://www.members.tpma.ca/join,high,Join link at members.tpma.ca/join; also /membership page and member login
toronto-tech-fest,Toronto Tech Fest,other,https://www.torontotechfest.com,,not_found,Site did not load during scrape window; domain may be inactive
toronto-womxn-in-data-science,Toronto Womxn in Data Science,other,https://www.womxndsto.com,https://www.joinwoven.com,medium,Site links to joinwoven.com as the community platform; community moved to Woven
traction-conference,Traction Conference,other,https://www.tractionconf.io,,low,Squarespace site; no ticket/register URL found in static extraction; conference may be dormant (last active content older)
university-of-san-francisco-data-science-speaker-series,University of San Francisco Data Science Speaker Series,other,https://www.meetup.com/usf-data-science-speaker-series,https://www.meetup.com/usf-data-science-speaker-series/events/,medium,Meetup group; events listing found; RSVP via Meetup
university-of-toronto-entrepreneurship-week,University of Toronto Entrepreneurship Week,other,https://entrepreneurs.utoronto.ca/events/entrepreneurship-week,,low,UofT entrepreneurship page; Wix-based; no direct register/apply links found in static scrape
uoft-ai,UofT AI,other,https://www.uoft.ai,,low,React SPA (JavaScript required); static HTML only contains app shell; no links extractable
uoft-hacks,UofT Hacks,other,https://uofthacks.com,https://dorahacks.io/buidl/21736,high,DoraHacks application link found on page for hackathon submissions
uottahack,uOttaHack,other,https://uottahack.ca,,low,Wix-based SPA; heavily JS-rendered; no apply links extractable from static HTML
vancouver-dev,Vancouver dev,other,https://vancouver.dev,,low,Next.js SPA; static HTML is app shell only; no links extractable; likely a developer community hub
vancouver-entrepreneurs-forum,Vancouver Entrepreneurs Forum,other,https://www.vef.org,https://www.vef.org/member,high,/member page exists; also /membership-community and VEF membership contest; Squarespace site
vancouver-startup-week,Vancouver Startup Week,other,https://www.vanstartupweek.ca,,low,Site loaded but no register/apply/ticket href links found in static extraction
vancouver-startups,Vancouver Startups,other,https://www.linkedin.com/company/vancouver-startups,,not_found,LinkedIn company page only; no application surface
venture-cafe,Venture Cafe,other,https://venturecafecambridge.org,https://venturecafecambridge.org/share/register-your-startup/,high,Register Your Startup link found at /share/register-your-startup/; Thursday Gathering program page also present
venture-x-canada,Venture X Canada,other,https://venturexcanada.ca/locations/mississauga/heartland,,low,Site loaded but JS-heavy; no book/tour/contact href links found in static extraction
web-summit-vancouver,Web Summit Vancouver,other,https://vancouver.websummit.com,https://attend.websummit.com/van26,high,Primary CTA links to attend.websummit.com/van26; also /tickets/attendees/ and indigenous attendee program
wny-venture-association,WNY Venture Association,other,https://www.wnyventure.com,,low,Squarespace site; no apply/register/join links found; links only to Twitter/Facebook and Springboard NY
